id,ans
2998,5
2999,2
3000,5
3001,1
3002,2
3003,2
3004,3
3005,1
3006,1
3007,1
3008,2
3009,2
3010,0
3011,4
3012,1
3013,3
3014,0
3015,3
3016,1
3017,4
3018,2
3019,3
3020,2
3021,4
3022,3
3023,5
3024,1
3025,2
3026,3
3027,0
3028,0
3029,0
3030,4
3031,0
3032,3
3033,0
3034,0
3035,1
3036,4
3037,1
3038,1
3039,1
3040,1
3041,4
3042,0
3043,5
3044,2
3045,1
3046,0
3047,0
3048,5
3049,1
3050,0
3051,0
3052,2
3053,3
3054,0
3055,3
3056,1
3057,0
3058,3
3059,0
3060,0
3061,4
3062,4
3063,4
3064,1
3065,3
3066,3
3067,2
3068,5
3069,1
3070,4
3071,3
3072,1
3073,3
3074,0
3075,4
3076,1
3077,3
3078,5
3079,0
3080,1
3081,0
3082,5
3083,0
3084,5
3085,5
3086,4
3087,2
3088,4
3089,3
3090,4
3091,1
3092,4
3093,0
3094,0
3095,0
3096,3
3097,0
3098,4
3099,5
3100,0
3101,4
3102,1
3103,0
3104,0
3105,0
3106,5
3107,5
3108,0
3109,3
3110,5
3111,1
3112,5
3113,5
3114,2
3115,0
3116,0
3117,2
3118,3
3119,1
3120,3
3121,1
3122,1
3123,1
3124,0
3125,0
3126,4
3127,3
3128,5
3129,5
3130,4
3131,4
3132,1
3133,0
3134,5
3135,2
3136,3
3137,5
3138,4
3139,5
3140,5
3141,2
3142,3
3143,0
3144,5
3145,3
3146,2
3147,5
3148,0
3149,3
3150,0
3151,0
3152,5
3153,4
3154,3
3155,0
3156,1
3157,2
3158,4
3159,5
3160,1
3161,5
3162,1
3163,4
3164,1
3165,1
3166,0
3167,2
3168,0
3169,3
3170,0
3171,0
3172,2
3173,0
3174,1
3175,1
3176,4
3177,1
3178,0
3179,5
3180,1
3181,1
3182,4
3183,0
3184,3
3185,0
3186,4
3187,5
3188,3
3189,2
3190,4
3191,3
3192,1
3193,2
3194,5
3195,4
3196,1
3197,3
3198,3
3199,1
3200,0
3201,4
3202,3
3203,0
3204,3
3205,1
3206,1
3207,3
3208,5
3209,5
3210,0
3211,0
3212,4
3213,3
3214,0
3215,0
3216,4
3217,3
3218,0
3219,3
3220,2
3221,0
3222,0
3223,4
3224,5
3225,5
3226,3
3227,5
3228,4
3229,1
3230,3
3231,0
3232,5
3233,5
3234,3
3235,5
3236,1
3237,5
3238,3
3239,5
3240,4
3241,3
3242,2
3243,4
3244,1
3245,4
3246,4
3247,1
3248,0
3249,2
3250,3
3251,0
3252,3
3253,0
3254,0
3255,2
3256,0
3257,3
3258,4
3259,5
3260,1
3261,0
3262,0
3263,2
3264,0
3265,0
3266,4
3267,3
3268,0
3269,4
3270,4
3271,4
3272,1
3273,0
3274,3
3275,1
3276,1
3277,0
3278,0
3279,4
3280,0
3281,1
3282,0
3283,1
3284,1
3285,1
3286,1
3287,4
3288,4
3289,4
3290,1
3291,0
3292,2
3293,1
3294,5
3295,2
3296,3
3297,0
3298,3
3299,2
3300,1
3301,3
3302,1
3303,4
3304,0
3305,1
3306,3
3307,3
3308,2
3309,1
3310,3
3311,0
3312,2
3313,0
3314,5
3315,0
3316,3
3317,2
3318,5
3319,2
3320,3
3321,0
3322,3
3323,2
3324,2
3325,4
3326,5
3327,4
3328,3
3329,2
3330,1
3331,5
3332,0
3333,3
3334,0
3335,5
3336,2
3337,3
3338,0
3339,5
3340,3
3341,5
3342,0
3343,0
3344,4
3345,4
3346,2
3347,5
3348,0
3349,3
3350,0
3351,0
3352,5
3353,5
3354,0
3355,3
3356,2
3357,5
3358,0
3359,1
3360,2
3361,1
3362,3
3363,5
3364,0
3365,4
3366,2
3367,4
3368,1
3369,3
3370,1
3371,5
3372,4
3373,1
3374,1
3375,1
3376,3
3377,0
3378,0
3379,5
3380,5
3381,5
3382,0
3383,4
3384,5
3385,0
3386,5
3387,3
3388,0
3389,1
3390,5
3391,4
3392,0
3393,5
3394,1
3395,0
3396,3
3397,1
3398,1
3399,3
3400,0
3401,4
3402,2
3403,0
3404,0
3405,0
3406,5
3407,4
3408,2
3409,4
3410,4
3411,1
3412,2
3413,3
3414,0
3415,4
3416,5
3417,0
3418,3
3419,1
3420,1
3421,5
3422,1
3423,4
3424,4
3425,2
3426,1
3427,2
3428,4
3429,2
3430,3
3431,0
3432,0
3433,3
3434,1
3435,3
3436,0
3437,2
3438,2
3439,0
3440,0
3441,0
3442,5
3443,3
3444,1
3445,2
3446,1
3447,2
3448,1
3449,3
3450,0
3451,5
3452,1
3453,5
3454,0
3455,0
3456,0
3457,4
3458,5
3459,0
3460,1
3461,3
3462,3
3463,0
3464,2
3465,4
3466,3
3467,0
3468,4
3469,0
3470,1
3471,0
3472,1
3473,4
3474,4
3475,2
3476,1
3477,3
3478,4
3479,5
3480,1
3481,5
3482,0
3483,5
3484,1
3485,5
3486,3
3487,3
3488,3
3489,3
3490,5
3491,5
3492,2
3493,3
3494,5
3495,0
3496,5
3497,0
3498,1
3499,3
3500,0
3501,1
3502,3
3503,4
3504,0
3505,0
3506,3
3507,2
3508,3
3509,1
3510,1
3511,0
3512,3
3513,1
3514,1
3515,2
3516,2
3517,5
3518,4
3519,4
3520,1
3521,3
3522,4
3523,4
3524,0
3525,2
3526,0
3527,1
3528,1
3529,0
3530,2
3531,1
3532,5
3533,3
3534,0
3535,2
3536,5
3537,0
3538,3
3539,2
3540,3
3541,2
3542,2
3543,3
3544,5
3545,3
3546,4
3547,5
3548,3
3549,1
3550,2
3551,2
3552,2
3553,2
3554,0
3555,5
3556,1
3557,3
3558,5
3559,3
3560,2
3561,1
3562,1
3563,0
3564,3
3565,3
3566,0
3567,2
3568,5
3569,4
3570,0
3571,2
3572,0
3573,3
3574,1
3575,0
3576,4
3577,5
3578,2
3579,2
3580,2
3581,1
3582,2
3583,1
3584,1
3585,0
3586,0
3587,1
3588,3
3589,4
3590,4
3591,0
3592,1
3593,2
3594,2
3595,0
3596,5
3597,1
3598,2
3599,3
3600,4
3601,0
3602,5
3603,4
3604,4
3605,0
3606,2
3607,5
3608,0
3609,0
3610,4
3611,4
3612,2
3613,3
3614,0
3615,4
3616,5
3617,0
3618,2
3619,1
3620,0
3621,2
3622,1
3623,0
3624,2
3625,2
3626,0
3627,5
3628,5
3629,2
3630,0
3631,3
3632,0
3633,4
3634,4
3635,3
3636,3
3637,0
3638,4
3639,2
3640,4
3641,2
3642,0
3643,0
3644,5
3645,5
3646,0
3647,0
3648,2
3649,0
3650,0
3651,0
3652,4
3653,5
3654,5
3655,5
3656,5
3657,0
3658,5
3659,4
3660,2
3661,0
3662,0
3663,2
3664,0
3665,0
3666,0
3667,0
3668,5
3669,4
3670,0
3671,1
3672,1
3673,5
3674,5
3675,0
3676,2
3677,0
3678,5
3679,2
3680,1
3681,2
3682,5
3683,4
3684,3
3685,0
3686,4
3687,1
3688,2
3689,4
3690,5
3691,0
3692,1
3693,4
3694,4
3695,3
3696,2
3697,0
3698,5
3699,1
3700,1
3701,0
3702,1
3703,2
3704,0
3705,5
3706,0
3707,0
3708,3
3709,1
3710,5
3711,5
3712,0
3713,4
3714,0
3715,3
3716,5
3717,1
3718,3
3719,1
3720,0
3721,5
3722,2
3723,5
3724,5
3725,1
3726,0
3727,2
3728,0
3729,0
3730,5
3731,2
3732,3
3733,3
3734,2
3735,4
3736,0
3737,1
3738,2
3739,3
3740,1
3741,5
3742,3
3743,1
3744,2
3745,5
3746,4
3747,5
3748,0
3749,2
3750,4
3751,0
3752,1
3753,2
3754,3
3755,3
3756,5
3757,3
3758,3
3759,2
3760,1
3761,1
3762,4
3763,0
3764,3
3765,4
3766,2
3767,3
3768,3
3769,0
3770,0
3771,2
3772,2
3773,4
3774,4
3775,5
3776,1
3777,3
3778,5
3779,4
3780,3
3781,3
3782,4
3783,2
3784,5
3785,4
3786,0
3787,1
3788,3
3789,5
3790,5
3791,2
3792,5
3793,0
3794,4
3795,4
3796,1
3797,3
3798,0
3799,1
3800,2
3801,1
3802,3
3803,2
3804,3
3805,3
3806,3
3807,4
3808,1
3809,1
3810,0
3811,4
3812,0
3813,1
3814,1
3815,3
3816,2
3817,2
3818,0
3819,3
3820,4
3821,3
3822,5
3823,1
3824,2
3825,0
3826,4
3827,3
3828,4
3829,1
3830,5
3831,3
3832,0
3833,5
3834,3
3835,1
3836,5
3837,1
3838,3
3839,1
3840,2
3841,1
3842,2
3843,4
3844,5
3845,0
3846,3
3847,2
3848,1
3849,5
3850,5
3851,4
3852,1
3853,2
3854,3
3855,4
3856,0
3857,1
3858,4
3859,3
3860,4
3861,2
3862,5
3863,2
3864,3
3865,3
3866,1
3867,3
3868,0
3869,0
3870,3
3871,1
3872,0
3873,2
3874,3
3875,5
3876,0
3877,3
3878,0
3879,0
3880,3
3881,0
3882,3
3883,1
3884,3
3885,3
3886,3
3887,2
3888,3
3889,4
3890,4
3891,2
3892,0
3893,3
3894,4
3895,0
3896,0
3897,4
3898,1
3899,4
3900,5
3901,4
3902,1
3903,0
3904,1
3905,4
3906,0
3907,4
3908,3
3909,2
3910,0
3911,2
3912,0
3913,5
3914,4
3915,2
3916,0
3917,2
3918,4
3919,3
3920,1
3921,0
3922,5
3923,3
3924,2
3925,3
3926,2
3927,3
3928,4
3929,4
3930,1
3931,3
3932,5
3933,1
3934,4
3935,0
3936,2
3937,1
3938,2
3939,2
3940,3
3941,0
3942,1
3943,4
3944,5
3945,3
3946,0
3947,0
3948,5
3949,2
3950,5
3951,5
3952,0
3953,0
3954,1
3955,0
3956,5
3957,1
3958,0
3959,0
3960,0
3961,2
3962,4
3963,1
3964,2
3965,3
3966,3
3967,5
3968,4
3969,5
3970,3
3971,0
3972,0
3973,3
3974,4
3975,3
3976,0
3977,0
3978,5
3979,2
3980,1
3981,3
3982,3
3983,4
3984,2
3985,5
3986,3
3987,2
3988,0
3989,1
3990,5
3991,3
3992,1
3993,3
3994,3
3995,0
3996,2
3997,5
3998,2
3999,1
4000,2
4001,4
4002,1
4003,5
4004,5
4005,0
4006,1
4007,1
4008,4
4009,3
4010,2
4011,3
4012,4
4013,5
4014,4
4015,5
4016,0
4017,3
4018,0
4019,2
4020,2
4021,1
4022,5
4023,0
4024,2
4025,4
4026,1
4027,3
4028,5
4029,3
4030,5
4031,0
4032,2
4033,0
4034,3
4035,4
4036,4
4037,3
4038,5
4039,1
4040,0
4041,4
4042,1
4043,4
4044,0
4045,4
4046,2
4047,5
4048,0
4049,1
4050,3
4051,3
4052,0
4053,4
4054,1
4055,5
4056,4
4057,1
4058,3
4059,2
4060,5
4061,2
4062,2
4063,3
4064,2
4065,3
4066,2
4067,2
4068,4
4069,0
4070,0
4071,1
4072,5
4073,1
4074,5
4075,2
4076,0
4077,4
4078,0
4079,0
4080,3
4081,4
4082,3
4083,5
4084,2
4085,1
4086,5
4087,2
4088,2
4089,2
4090,3
4091,3
4092,0
4093,1
4094,3
4095,4
4096,5
4097,3
4098,3
4099,2
4100,5
4101,5
4102,0
4103,0
4104,0
4105,0
4106,4
4107,0
4108,2
4109,2
4110,4
4111,3
4112,0
4113,1
4114,5
4115,3
4116,0
4117,4
4118,5
4119,1
4120,1
4121,5
4122,4
4123,4
4124,2
4125,3
4126,3
4127,3
4128,3
4129,1
4130,4
4131,4
4132,0
4133,1
4134,0
4135,2
4136,3
4137,3
4138,5
4139,5
4140,1
4141,5
4142,1
4143,0
4144,4
4145,2
4146,5
4147,1
4148,3
4149,1
4150,1
4151,5
4152,3
4153,0
4154,2
4155,5
4156,2
4157,3
4158,0
4159,1
4160,1
4161,0
4162,0
4163,1
4164,3
4165,2
4166,5
4167,4
4168,5
4169,4
4170,3
4171,4
4172,2
4173,1
4174,5
4175,0
4176,1
4177,1
4178,2
4179,5
4180,5
4181,0
4182,4
4183,2
4184,5
4185,0
4186,3
4187,2
4188,0
4189,4
4190,5
4191,0
4192,1
4193,3
4194,2
4195,0
4196,0
4197,0
4198,4
4199,2
4200,2
4201,5
4202,1
4203,2
4204,4
4205,4
4206,4
4207,0
4208,1
4209,4
4210,2
4211,5
4212,4
4213,1
4214,3
4215,1
4216,1
4217,0
4218,1
4219,3
4220,2
4221,5
4222,5
4223,0
4224,2
4225,0
4226,1
4227,2
4228,1
4229,3
4230,4
4231,4
4232,5
4233,4
4234,4
4235,1
4236,3
4237,4
4238,0
4239,3
4240,0
4241,2
4242,0
4243,5
4244,4
4245,0
4246,0
4247,1
4248,2
4249,3
4250,4
4251,0
4252,1
4253,2
4254,3
4255,1
4256,0
4257,2
4258,3
4259,0
4260,4
4261,5
4262,0
4263,1
4264,1
4265,4
4266,4
4267,1
4268,5
4269,0
4270,2
4271,0
4272,1
4273,2
4274,2
4275,3
4276,4
4277,2
4278,4
4279,1
4280,4
4281,0
4282,3
4283,2
4284,0
4285,2
4286,0
4287,1
4288,3
4289,4
4290,1
4291,5
4292,3
4293,1
4294,0
4295,1
4296,0
4297,0
4298,1
4299,3
4300,3
4301,1
4302,1
4303,0
4304,1
4305,3
4306,2
4307,0
4308,4
4309,3
4310,0
4311,0
4312,4
4313,0
4314,3
4315,0
4316,0
4317,4
4318,5
4319,0
4320,4
4321,5
4322,3
4323,2
4324,1
4325,0
4326,4
4327,5
4328,5
4329,0
4330,5
4331,1
4332,0
4333,4
4334,2
4335,0
4336,1
4337,5
4338,1
4339,0
4340,3
4341,0
4342,5
4343,0
4344,1
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,4
4358,0
4359,0
4360,0
4361,0
4362,4
4363,0
4364,5
4365,0
4366,0
4367,5
4368,3
4369,4
4370,3
4371,2
4372,0
4373,2
4374,1
4375,1
4376,3
4377,1
4378,3
4379,5
4380,5
4381,4
4382,1
4383,0
4384,3
4385,4
4386,2
4387,0
4388,5
4389,3
4390,0
4391,0
4392,0
4393,1
4394,3
4395,1
4396,0
4397,0
4398,1
4399,2
4400,1
4401,3
4402,4
4403,0
4404,1
4405,2
4406,0
4407,2
4408,2
4409,2
4410,1
4411,2
4412,1
4413,1
4414,1
4415,2
4416,1
4417,0
4418,4
4419,5
4420,5
4421,4
4422,4
4423,5
4424,3
4425,2
4426,4
4427,5
4428,1
4429,3
4430,0
4431,0
4432,1
4433,4
4434,1
4435,1
4436,5
4437,4
4438,0
4439,4
4440,2
4441,2
4442,1
4443,1
4444,0
4445,2
4446,2
4447,0
4448,1
4449,3
4450,5
4451,0
4452,1
4453,3
4454,5
4455,4
4456,3
4457,1
4458,0
4459,1
4460,3
4461,4
4462,4
4463,1
4464,1
4465,2
4466,0
4467,1
4468,4
4469,0
4470,5
4471,4
4472,4
4473,0
4474,1
4475,5
4476,4
4477,3
4478,3
4479,0
4480,1
4481,2
4482,4
4483,4
4484,0
4485,4
4486,3
4487,3
4488,4
4489,0
4490,4
4491,5
4492,1
4493,1
4494,4
4495,1
4496,0
4497,2
4498,2
4499,3
4500,0
4501,0
4502,3
4503,0
4504,1
4505,2
4506,2
4507,2
4508,1
4509,4
4510,0
4511,0
4512,2
4513,1
4514,5
4515,5
4516,0
4517,1
4518,1
4519,2
4520,2
4521,0
4522,1
4523,0
4524,1
4525,3
4526,4
4527,5
4528,1
4529,1
4530,4
4531,5
4532,4
4533,3
4534,2
4535,3
4536,4
4537,5
4538,3
4539,4
4540,3
4541,4
4542,0
4543,0
4544,0
4545,3
4546,2
4547,1
4548,2
4549,5
4550,5
4551,0
4552,5
4553,0
4554,3
4555,0
4556,2
4557,2
4558,3
4559,3
4560,5
4561,5
4562,4
4563,2
4564,0
4565,0
4566,0
4567,3
4568,1
4569,2
4570,5
4571,4
4572,1
4573,1
4574,5
4575,3
4576,2
4577,1
4578,3
4579,1
4580,0
4581,5
4582,2
4583,1
4584,1
4585,4
4586,0
4587,0
4588,0
4589,2
4590,3
4591,3
4592,4
4593,4
4594,4
4595,1
4596,4
4597,1
4598,2
4599,0
4600,0
4601,5
4602,0
4603,0
4604,5
4605,4
4606,3
4607,2
4608,5
4609,0
4610,2
4611,3
4612,2
4613,1
4614,3
4615,3
4616,4
4617,2
4618,2
4619,4
4620,1
4621,3
4622,4
4623,4
4624,4
4625,4
4626,5
4627,5
4628,2
4629,1
4630,3
4631,1
4632,5
4633,5
4634,1
4635,1
4636,1
4637,1
4638,5
4639,5
4640,3
4641,3
4642,5
4643,5
4644,0
4645,0
4646,2
4647,1
4648,2
4649,5
4650,1
4651,0
4652,1
4653,1
4654,4
4655,4
4656,5
4657,0
4658,1
4659,1
4660,1
4661,0
4662,0
4663,1
4664,2
4665,3
4666,3
4667,4
4668,5
4669,5
4670,2
4671,0
4672,0
4673,2
4674,3
4675,4
4676,0
4677,1
4678,2
4679,3
4680,4
4681,1
4682,0
4683,3
4684,0
4685,5
4686,5
4687,3
4688,2
4689,4
4690,2
4691,3
4692,4
4693,0
4694,3
4695,3
4696,5
4697,0
4698,0
4699,0
4700,3
4701,3
4702,3
4703,3
4704,3
4705,2
4706,2
4707,5
4708,1
4709,4
4710,1
4711,3
4712,5
4713,3
4714,0
4715,4
4716,5
4717,0
4718,4
4719,5
4720,0
4721,2
4722,0
4723,3
4724,2
4725,0
4726,3
4727,1
4728,4
4729,2
4730,3
4731,3
4732,1
4733,0
4734,3
4735,3
4736,3
4737,0
4738,0
4739,0
4740,0
4741,0
4742,2
4743,0
4744,4
4745,1
4746,0
4747,5
4748,4
4749,0
4750,3
4751,0
4752,0
4753,2
4754,4
4755,2
4756,0
4757,0
4758,0
4759,0
4760,3
4761,0
4762,1
4763,4
4764,2
4765,1
4766,0
4767,3
4768,0
4769,5
4770,0
4771,5
4772,3
4773,0
4774,1
4775,0
4776,1
4777,4
4778,0
4779,0
4780,0
4781,5
4782,2
4783,1
4784,0
4785,5
4786,2
4787,5
4788,2
4789,0
4790,1
4791,0
4792,3
4793,1
4794,2
4795,2
4796,1
4797,3
4798,2
4799,0
4800,2
4801,0
4802,1
4803,3
4804,4
4805,4
4806,2
4807,4
4808,3
4809,1
4810,3
4811,0
4812,0
4813,5
4814,3
4815,0
4816,2
4817,5
4818,5
4819,0
4820,3
4821,0
4822,2
4823,0
4824,2
4825,0
4826,5
4827,1
4828,1
4829,2
4830,3
4831,4
4832,4
4833,4
4834,5
4835,5
4836,0
4837,1
4838,3
4839,3
4840,1
4841,0
4842,1
4843,3
4844,4
4845,4
4846,0
4847,1
4848,3
4849,3
4850,1
4851,0
4852,0
4853,4
4854,3
4855,0
4856,4
4857,0
4858,4
4859,0
4860,0
4861,4
4862,4
4863,5
4864,3
4865,0
4866,0
4867,4
4868,5
4869,4
4870,0
4871,3
4872,2
4873,0
4874,3
4875,1
4876,1
4877,1
4878,1
4879,3
4880,5
4881,1
4882,1
4883,2
4884,1
4885,1
4886,3
4887,4
4888,0
4889,1
4890,1
4891,1
4892,1
4893,2
4894,1
4895,1
4896,3
4897,4
4898,0
4899,1
4900,1
4901,0
4902,2
4903,5
4904,2
4905,3
4906,3
4907,0
4908,2
4909,4
4910,2
4911,1
4912,1
4913,4
4914,3
4915,4
4916,1
4917,5
4918,3
4919,0
4920,3
4921,2
4922,4
4923,4
4924,1
4925,5
4926,4
4927,0
4928,3
4929,5
4930,4
4931,2
4932,5
4933,0
4934,0
4935,2
4936,0
4937,4
4938,4
4939,0
4940,2
4941,1
4942,4
4943,4
4944,0
4945,3
4946,4
4947,1
4948,3
4949,0
4950,1
4951,4
4952,1
4953,2
4954,3
4955,4
4956,3
4957,5
4958,0
4959,0
4960,1
4961,2
4962,0
4963,4
4964,4
4965,5
4966,1
4967,3
4968,2
4969,2
4970,5
4971,2
4972,1
4973,1
4974,1
4975,2
4976,0
4977,0
4978,0
4979,0
4980,5
4981,0
4982,2
4983,0
4984,2
4985,2
4986,4
4987,1
4988,1
4989,0
4990,0
4991,2
4992,5
4993,1
4994,0
4995,3
4996,4
4997,4
4998,1
4999,4
5000,0
5001,4
5002,2
5003,1
5004,3
5005,2
5006,3
5007,5
5008,1
5009,5
5010,0
5011,4
5012,2
5013,3
5014,3
5015,5
5016,1
5017,1
5018,5
5019,5
5020,5
5021,0
5022,3
5023,2
5024,0
5025,2
5026,0
5027,0
5028,5
5029,3
5030,3
5031,5
5032,5
5033,2
5034,1
5035,5
5036,0
5037,2
5038,0
5039,4
5040,1
5041,3
5042,0
5043,5
5044,4
5045,4
5046,3
5047,2
5048,0
5049,1
5050,5
5051,3
5052,4
5053,2
5054,3
5055,1
5056,2
5057,5
5058,0
5059,1
5060,0
